TransactionID,CustomerID,ProductID,TransactionDate,Quantity,TotalValue,Price_x,CalculatedTotal,CustomerName,Region,SignupDate,ProductName,Category,Price_y
T00837,C0139,P043,20-09-2024 4.55,2,808.8,404.4,808.8,Ricky Gutierrez,North America,14-03-2022,SoundWave Novel,Books,404.4
T00841,C0019,P043,01-07-2024 13.07,1,404.4,404.4,404.4,Brandon Rodriguez,Europe,12-01-2023,SoundWave Novel,Books,404.4
T00907,C0160,P043,15-02-2024 17.18,4,1617.6,404.4,1617.6,Jodi Cook,North America,05-04-2022,SoundWave Novel,Books,404.4
T00931,C0114,P043,04-09-2024 22.08,4,1617.6,404.4,1617.6,Benjamin Anderson,Europe,18-11-2024,SoundWave Novel,Books,404.4
T00122,C0084,P035,12-09-2024 13.59,2,61.18,30.59,61.18,Belinda Garner,Asia,17-09-2024,ActiveWear T-Shirt,Clothing,30.59
T00246,C0088,P035,05-12-2024 1.12,3,91.77,30.59,91.77,Carlos Murray,Asia,14-05-2023,ActiveWear T-Shirt,Clothing,30.59
T00329,C0008,P035,17-12-2024 4.05,4,122.36,30.59,122.36,David Li,North America,13-01-2024,ActiveWear T-Shirt,Clothing,30.59
T00446,C0164,P035,25-02-2024 3.48,2,61.18,30.59,61.18,Morgan Perez,Europe,01-06-2023,ActiveWear T-Shirt,Clothing,30.59
T00479,C0144,P035,27-04-2024 20.02,4,122.36,30.59,122.36,Andrea Hart,North America,30-09-2024,ActiveWear T-Shirt,Clothing,30.59
T00765,C0025,P035,31-01-2024 19.48,1,30.59,30.59,30.59,Gregory Odom,South America,04-07-2022,ActiveWear T-Shirt,Clothing,30.59
T00799,C0061,P035,10-12-2024 16.00,1,30.59,30.59,30.59,Brandon Escobar,Europe,06-03-2023,ActiveWear T-Shirt,Clothing,30.59
T00804,C0134,P035,10-12-2024 6.40,4,122.36,30.59,122.36,Theresa Gonzalez,Asia,19-02-2022,ActiveWear T-Shirt,Clothing,30.59
T00812,C0003,P035,18-02-2024 2.50,4,122.36,30.59,122.36,Michael Rivera,South America,07-03-2024,ActiveWear T-Shirt,Clothing,30.59
T00956,C0099,P035,28-05-2024 1.25,1,30.59,30.59,30.59,Rodney Eaton,South America,29-01-2023,ActiveWear T-Shirt,Clothing,30.59
T00125,C0122,P033,26-01-2024 5.19,2,128.5,64.25,128.5,Corey Ruiz,North America,06-05-2022,TechPro T-Shirt,Clothing,64.25
T00189,C0195,P033,05-04-2024 4.56,2,128.5,64.25,128.5,Jeremy Mclaughlin,South America,17-09-2024,TechPro T-Shirt,Clothing,64.25
T00200,C0057,P033,05-03-2024 4.58,3,192.75,64.25,192.75,Elizabeth Nguyen,Europe,27-07-2024,TechPro T-Shirt,Clothing,64.25
T00366,C0075,P033,09-08-2024 17.24,3,192.75,64.25,192.75,Misty Higgins,Europe,01-05-2023,TechPro T-Shirt,Clothing,64.25
T00510,C0031,P033,06-03-2024 1.55,4,257,64.25,257,Tina Miller,South America,11-04-2024,TechPro T-Shirt,Clothing,64.25
T00532,C0030,P033,11-04-2024 9.53,3,192.75,64.25,192.75,Mark Brock,North America,30-01-2024,TechPro T-Shirt,Clothing,64.25
T00755,C0032,P033,12-07-2024 8.20,3,192.75,64.25,192.75,Dustin Campbell,South America,17-04-2024,TechPro T-Shirt,Clothing,64.25
T00905,C0034,P033,22-09-2024 0.00,2,128.5,64.25,128.5,Dalton Perez,North America,27-09-2023,TechPro T-Shirt,Clothing,64.25
T00126,C0143,P014,05-12-2024 7.49,4,105.04,26.26,105.04,Brian Parker,Asia,27-05-2024,ActiveWear Jacket,Clothing,26.26
T00207,C0034,P014,19-06-2024 2.53,3,78.78,26.26,78.78,Dalton Perez,North America,27-09-2023,ActiveWear Jacket,Clothing,26.26
T00865,C0094,P014,28-04-2024 10.46,3,78.78,26.26,78.78,Emily Trevino,North America,16-09-2023,ActiveWear Jacket,Clothing,26.26
T00901,C0010,P014,12-05-2024 11.53,4,105.04,26.26,105.04,Aaron Cox,Europe,15-12-2022,ActiveWear Jacket,Clothing,26.26
T00129,C0002,P004,11-06-2024 23.59,4,382.76,95.69,382.76,Elizabeth Lutz,Asia,13-02-2022,BookWorld Rug,Home Decor,95.69
T00334,C0164,P004,22-02-2024 14.01,1,95.69,95.69,95.69,Morgan Perez,Europe,01-06-2023,BookWorld Rug,Home Decor,95.69
T00419,C0030,P004,12-07-2024 13.34,3,287.07,95.69,287.07,Mark Brock,North America,30-01-2024,BookWorld Rug,Home Decor,95.69
T00641,C0173,P004,02-01-2024 15.02,3,287.07,95.69,287.07,Francisco Young,Asia,06-10-2022,BookWorld Rug,Home Decor,95.69
T00747,C0137,P004,23-12-2024 23.09,1,95.69,95.69,95.69,Robert Gardner,South America,09-04-2024,BookWorld Rug,Home Decor,95.69
T00860,C0008,P004,22-08-2024 3.25,2,191.38,95.69,191.38,David Li,North America,13-01-2024,BookWorld Rug,Home Decor,95.69
T00891,C0091,P004,24-07-2024 23.11,4,382.76,95.69,382.76,Lisa Kirk,South America,16-03-2023,BookWorld Rug,Home Decor,95.69
T00132,C0105,P029,03-09-2024 19.50,4,1734.56,433.64,1734.56,Ryan Hampton,Europe,11-11-2024,TechPro Headphones,Electronics,433.64
T00213,C0165,P029,15-02-2024 7.07,3,1300.92,433.64,1300.92,Juan Mcdaniel,South America,09-04-2022,TechPro Headphones,Electronics,433.64
T00222,C0146,P029,24-05-2024 22.54,1,433.64,433.64,433.64,Brittany Harvey,Asia,04-09-2024,TechPro Headphones,Electronics,433.64
T00258,C0050,P029,25-04-2024 3.49,3,1300.92,433.64,1300.92,Ryan Davis,North America,02-03-2024,TechPro Headphones,Electronics,433.64
T00286,C0069,P029,09-12-2024 14.58,2,867.28,433.64,867.28,Stacy Foster,Europe,03-12-2023,TechPro Headphones,Electronics,433.64
T00436,C0001,P029,02-11-2024 17.04,3,1300.92,433.64,1300.92,Lawrence Carroll,South America,10-07-2022,TechPro Headphones,Electronics,433.64
T00495,C0027,P029,07-04-2024 16.46,2,867.28,433.64,867.28,Justin Heath,Asia,09-11-2022,TechPro Headphones,Electronics,433.64
T00541,C0082,P029,25-07-2024 15.20,2,867.28,433.64,867.28,Aimee Taylor,South America,13-05-2022,TechPro Headphones,Electronics,433.64
T00554,C0087,P029,13-04-2024 20.04,4,1734.56,433.64,1734.56,Travis Campbell,South America,11-04-2024,TechPro Headphones,Electronics,433.64
T00576,C0100,P029,04-09-2024 20.49,4,1734.56,433.64,1734.56,Clinton Gomez,Europe,16-03-2023,TechPro Headphones,Electronics,433.64
T00593,C0120,P029,01-04-2024 7.30,2,867.28,433.64,867.28,Francisco Diaz,South America,13-01-2023,TechPro Headphones,Electronics,433.64
T00673,C0102,P029,01-09-2024 21.40,3,1300.92,433.64,1300.92,Michael Atkinson,South America,16-09-2022,TechPro Headphones,Electronics,433.64
T00680,C0163,P029,18-07-2024 0.10,4,1734.56,433.64,1734.56,Tiffany Cain,South America,08-06-2023,TechPro Headphones,Electronics,433.64
T00776,C0065,P029,22-04-2024 1.00,4,1734.56,433.64,1734.56,Gerald Hines,North America,10-07-2024,TechPro Headphones,Electronics,433.64
T00835,C0190,P029,16-12-2024 9.49,1,433.64,433.64,433.64,Alexander Lowe,South America,31-05-2024,TechPro Headphones,Electronics,433.64
T00935,C0109,P029,21-09-2024 9.44,1,433.64,433.64,433.64,Abigail Jones,North America,09-05-2022,TechPro Headphones,Electronics,433.64
T00975,C0116,P029,16-06-2024 15.47,2,867.28,433.64,867.28,James Martinez,North America,11-09-2024,TechPro Headphones,Electronics,433.64
T00135,C0075,P097,29-04-2024 19.03,3,958.02,319.34,958.02,Misty Higgins,Europe,01-05-2023,BookWorld Cookbook,Books,319.34
T00173,C0182,P097,09-05-2024 17.32,4,1277.36,319.34,1277.36,Joshua Preston,Europe,28-12-2024,BookWorld Cookbook,Books,319.34
T00182,C0122,P097,08-05-2024 22.24,3,958.02,319.34,958.02,Corey Ruiz,North America,06-05-2022,BookWorld Cookbook,Books,319.34
T00278,C0077,P097,26-09-2024 16.10,1,319.34,319.34,319.34,Scott Sims,South America,18-10-2023,BookWorld Cookbook,Books,319.34
T00354,C0070,P097,15-05-2024 0.22,4,1277.36,319.34,1277.36,Timothy Perez,Europe,15-03-2022,BookWorld Cookbook,Books,319.34
T00394,C0063,P097,25-03-2024 13.47,4,1277.36,319.34,1277.36,Wayne Ferguson,Europe,05-02-2024,BookWorld Cookbook,Books,319.34
T00474,C0168,P097,01-04-2024 14.59,1,319.34,319.34,319.34,Karen Clements MD,South America,13-12-2022,BookWorld Cookbook,Books,319.34
T00534,C0004,P097,25-06-2024 22.10,3,958.02,319.34,958.02,Kathleen Rodriguez,South America,09-10-2022,BookWorld Cookbook,Books,319.34
T00783,C0057,P097,18-01-2024 16.04,2,638.68,319.34,638.68,Elizabeth Nguyen,Europe,27-07-2024,BookWorld Cookbook,Books,319.34
T00142,C0028,P080,04-08-2024 12.38,4,1214,303.5,1214,Jennifer Pena,Asia,29-06-2024,ActiveWear Jacket,Clothing,303.5
T00150,C0166,P080,22-10-2024 12.08,1,303.5,303.5,303.5,John Rogers,Europe,13-02-2022,ActiveWear Jacket,Clothing,303.5
T00171,C0028,P080,19-09-2024 3.29,1,303.5,303.5,303.5,Jennifer Pena,Asia,29-06-2024,ActiveWear Jacket,Clothing,303.5
T00247,C0187,P080,12-10-2024 8.20,1,303.5,303.5,303.5,Kayla Kelly,South America,02-08-2024,ActiveWear Jacket,Clothing,303.5
T00473,C0066,P080,13-03-2024 4.00,2,607,303.5,607,Catherine White,Europe,15-11-2024,ActiveWear Jacket,Clothing,303.5
T00489,C0039,P080,13-02-2024 16.15,4,1214,303.5,1214,Angela Harris,South America,13-10-2024,ActiveWear Jacket,Clothing,303.5
T00588,C0145,P080,16-04-2024 21.50,2,607,303.5,607,Wayne Stone,Asia,13-01-2023,ActiveWear Jacket,Clothing,303.5
T00714,C0153,P080,11-09-2024 11.58,2,607,303.5,607,Justin Smith,South America,20-03-2022,ActiveWear Jacket,Clothing,303.5
T00827,C0016,P080,10-11-2024 18.24,3,910.5,303.5,910.5,Emily Woods,North America,03-01-2024,ActiveWear Jacket,Clothing,303.5
T00946,C0145,P080,22-07-2024 5.37,4,1214,303.5,1214,Wayne Stone,Asia,13-01-2023,ActiveWear Jacket,Clothing,303.5
T00147,C0117,P099,05-08-2024 20.03,4,1417.16,354.29,1417.16,Jeffrey Mcmahon,North America,22-11-2024,SoundWave Mystery Book,Books,354.29
T00266,C0125,P099,27-02-2024 18.25,2,708.58,354.29,708.58,Nicholas Taylor,North America,18-12-2022,SoundWave Mystery Book,Books,354.29
T00669,C0074,P099,03-01-2024 16.57,4,1417.16,354.29,1417.16,Jonathan Russo,Europe,27-05-2022,SoundWave Mystery Book,Books,354.29
T00825,C0070,P099,08-02-2024 14.20,1,354.29,354.29,354.29,Timothy Perez,Europe,15-03-2022,SoundWave Mystery Book,Books,354.29
T00148,C0002,P019,28-02-2024 7.44,2,770.74,385.37,770.74,Elizabeth Lutz,Asia,13-02-2022,ComfortLiving Sweater,Clothing,385.37
T00192,C0079,P019,28-03-2024 4.39,4,1541.48,385.37,1541.48,Brian Murillo,North America,02-02-2022,ComfortLiving Sweater,Clothing,385.37
T00209,C0156,P019,06-09-2024 12.12,3,1156.11,385.37,1156.11,William Adams,North America,19-08-2023,ComfortLiving Sweater,Clothing,385.37
T00264,C0170,P019,12-01-2024 10.17,4,1541.48,385.37,1541.48,Logan Harris,Europe,13-09-2023,ComfortLiving Sweater,Clothing,385.37
T00339,C0117,P019,03-05-2024 3.39,4,1541.48,385.37,1541.48,Jeffrey Mcmahon,North America,22-11-2024,ComfortLiving Sweater,Clothing,385.37
T00375,C0082,P019,05-10-2024 2.02,4,1541.48,385.37,1541.48,Aimee Taylor,South America,13-05-2022,ComfortLiving Sweater,Clothing,385.37
T00525,C0178,P019,21-10-2024 20.29,3,1156.11,385.37,1156.11,Carol Williams,Asia,19-11-2023,ComfortLiving Sweater,Clothing,385.37
T00535,C0059,P019,12-03-2024 21.51,4,1541.48,385.37,1541.48,Mrs. Kimberly Wright,North America,07-04-2024,ComfortLiving Sweater,Clothing,385.37
T00595,C0138,P019,11-07-2024 20.27,4,1541.48,385.37,1541.48,Cynthia Clayton,Asia,01-11-2024,ComfortLiving Sweater,Clothing,385.37
T00836,C0076,P019,25-04-2024 14.43,1,385.37,385.37,385.37,Emily Roberts,South America,11-02-2024,ComfortLiving Sweater,Clothing,385.37
T00976,C0109,P019,07-08-2024 1.34,2,770.74,385.37,770.74,Abigail Jones,North America,09-05-2022,ComfortLiving Sweater,Clothing,385.37
T00154,C0040,P020,31-12-2023 6.53,4,1585.36,396.34,1585.36,Michael Harrell,Asia,07-03-2022,ActiveWear Jacket,Clothing,396.34
T00212,C0196,P020,03-12-2024 12.54,4,1585.36,396.34,1585.36,Laura Watts,Europe,07-06-2022,ActiveWear Jacket,Clothing,396.34
T00259,C0006,P020,25-01-2024 9.29,4,1585.36,396.34,1585.36,Brittany Palmer,South America,07-01-2024,ActiveWear Jacket,Clothing,396.34
T00263,C0030,P020,28-01-2024 4.10,1,396.34,396.34,396.34,Mark Brock,North America,30-01-2024,ActiveWear Jacket,Clothing,396.34
T00627,C0013,P020,06-05-2024 23.15,4,1585.36,396.34,1585.36,Lauren Buchanan,South America,19-05-2024,ActiveWear Jacket,Clothing,396.34
T00788,C0114,P020,13-06-2024 12.58,3,1189.02,396.34,1189.02,Benjamin Anderson,Europe,18-11-2024,ActiveWear Jacket,Clothing,396.34
T00843,C0102,P020,08-08-2024 19.49,2,792.68,396.34,792.68,Michael Atkinson,South America,16-09-2022,ActiveWear Jacket,Clothing,396.34
T00903,C0182,P020,29-01-2024 19.25,4,1585.36,396.34,1585.36,Joshua Preston,Europe,28-12-2024,ActiveWear Jacket,Clothing,396.34
T00911,C0067,P020,14-06-2024 21.37,3,1189.02,396.34,1189.02,Carl Gonzalez,North America,06-07-2023,ActiveWear Jacket,Clothing,396.34
T00933,C0058,P020,01-02-2024 14.24,1,396.34,396.34,396.34,Zachary Turner,North America,28-01-2024,ActiveWear Jacket,Clothing,396.34
T00967,C0040,P020,19-07-2024 9.25,4,1585.36,396.34,1585.36,Michael Harrell,Asia,07-03-2022,ActiveWear Jacket,Clothing,396.34
T00983,C0046,P020,30-04-2024 8.50,4,1585.36,396.34,1585.36,Beth Cardenas,North America,23-10-2024,ActiveWear Jacket,Clothing,396.34
T00157,C0169,P044,09-11-2024 9.07,2,37.64,18.82,37.64,Jennifer Shaw,South America,13-04-2023,ActiveWear Running Shoes,Clothing,18.82
T00672,C0165,P044,28-07-2024 0.09,4,75.28,18.82,75.28,Juan Mcdaniel,South America,09-04-2022,ActiveWear Running Shoes,Clothing,18.82
T00711,C0165,P044,11-06-2024 15.51,4,75.28,18.82,75.28,Juan Mcdaniel,South America,09-04-2022,ActiveWear Running Shoes,Clothing,18.82
T00878,C0165,P044,24-09-2024 21.15,3,56.46,18.82,56.46,Juan Mcdaniel,South America,09-04-2022,ActiveWear Running Shoes,Clothing,18.82
T00159,C0163,P002,12-10-2024 3.12,4,1385.2,346.3,1385.2,Tiffany Cain,South America,08-06-2023,ActiveWear Smartwatch,Electronics,346.3
T00248,C0067,P002,03-05-2024 21.36,4,1385.2,346.3,1385.2,Carl Gonzalez,North America,06-07-2023,ActiveWear Smartwatch,Electronics,346.3
T00285,C0068,P002,02-04-2024 2.23,3,1038.9,346.3,1038.9,Mark Cox,North America,04-04-2023,ActiveWear Smartwatch,Electronics,346.3
T00402,C0031,P002,24-11-2024 17.22,2,692.6,346.3,692.6,Tina Miller,South America,11-04-2024,ActiveWear Smartwatch,Electronics,346.3
T00648,C0003,P002,24-08-2024 18.54,4,1385.2,346.3,1385.2,Michael Rivera,South America,07-03-2024,ActiveWear Smartwatch,Electronics,346.3
T00706,C0181,P002,01-07-2024 0.11,3,1038.9,346.3,1038.9,Alexander Barker,South America,16-11-2023,ActiveWear Smartwatch,Electronics,346.3
T00717,C0186,P002,21-09-2024 5.32,2,692.6,346.3,692.6,Amber Alexander,Asia,11-10-2023,ActiveWear Smartwatch,Electronics,346.3
T00780,C0102,P002,14-02-2024 14.25,3,1038.9,346.3,1038.9,Michael Atkinson,South America,16-09-2022,ActiveWear Smartwatch,Electronics,346.3
T00165,C0049,P056,18-03-2024 4.33,4,64.32,16.08,64.32,Jason Yates,North America,18-09-2024,SoundWave Smartwatch,Electronics,16.08
T00399,C0013,P056,28-03-2024 19.16,3,48.24,16.08,48.24,Lauren Buchanan,South America,19-05-2024,SoundWave Smartwatch,Electronics,16.08
T00454,C0174,P056,10-11-2024 8.32,2,32.16,16.08,32.16,Tracy Steele,South America,03-11-2022,SoundWave Smartwatch,Electronics,16.08
T00584,C0112,P056,02-06-2024 17.24,1,16.08,16.08,16.08,Brian Adkins,South America,07-07-2022,SoundWave Smartwatch,Electronics,16.08
T00774,C0095,P056,07-01-2024 14.19,2,32.16,16.08,32.16,William Walker,South America,04-03-2023,SoundWave Smartwatch,Electronics,16.08
T00916,C0099,P056,10-11-2024 19.32,4,64.32,16.08,64.32,Rodney Eaton,South America,29-01-2023,SoundWave Smartwatch,Electronics,16.08
T00949,C0169,P056,16-02-2024 14.52,4,64.32,16.08,64.32,Jennifer Shaw,South America,13-04-2023,SoundWave Smartwatch,Electronics,16.08
T00996,C0189,P056,31-01-2024 19.34,1,16.08,16.08,16.08,Sherri Dixon,North America,22-01-2024,SoundWave Smartwatch,Electronics,16.08
T00170,C0038,P082,29-02-2024 1.45,3,167.97,55.99,167.97,Jeffrey Perkins,North America,16-04-2022,ComfortLiving Rug,Home Decor,55.99
T00215,C0065,P082,18-03-2024 6.01,3,167.97,55.99,167.97,Gerald Hines,North America,10-07-2024,ComfortLiving Rug,Home Decor,55.99
T00233,C0162,P082,16-02-2024 11.29,1,55.99,55.99,55.99,Edwin Watson,Asia,29-03-2022,ComfortLiving Rug,Home Decor,55.99
T00369,C0151,P082,24-12-2024 11.40,4,223.96,55.99,223.96,Amber Gonzalez,South America,22-11-2024,ComfortLiving Rug,Home Decor,55.99
T00373,C0179,P082,07-02-2024 20.28,2,111.98,55.99,111.98,Donald Miller,Europe,16-10-2022,ComfortLiving Rug,Home Decor,55.99
T00398,C0069,P082,14-03-2024 17.22,1,55.99,55.99,55.99,Stacy Foster,Europe,03-12-2023,ComfortLiving Rug,Home Decor,55.99
T00622,C0047,P082,22-02-2024 21.46,2,111.98,55.99,111.98,Samantha Frank,North America,22-03-2024,ComfortLiving Rug,Home Decor,55.99
T00874,C0093,P082,12-09-2024 4.48,3,167.97,55.99,167.97,Nancy Walker,Asia,13-07-2024,ComfortLiving Rug,Home Decor,55.99
T00174,C0107,P012,21-02-2024 23.48,1,159.6,159.6,159.6,Dana Cantrell,South America,07-02-2023,ComfortLiving Headphones,Electronics,159.6
T00179,C0119,P012,27-11-2024 8.06,1,159.6,159.6,159.6,David Armstrong,Europe,13-11-2023,ComfortLiving Headphones,Electronics,159.6
T00451,C0023,P012,04-10-2024 20.44,4,638.4,159.6,638.4,Nicholas Cain,Europe,04-03-2022,ComfortLiving Headphones,Electronics,159.6
T00719,C0057,P012,07-04-2024 14.32,1,159.6,159.6,159.6,Elizabeth Nguyen,Europe,27-07-2024,ComfortLiving Headphones,Electronics,159.6
T00789,C0005,P012,04-11-2024 0.30,2,319.2,159.6,319.2,Laura Weber,Asia,15-08-2022,ComfortLiving Headphones,Electronics,159.6
T00858,C0194,P012,18-08-2024 0.51,1,159.6,159.6,159.6,Stacy Cook,North America,04-05-2024,ComfortLiving Headphones,Electronics,159.6
T00909,C0093,P012,01-01-2024 14.29,2,319.2,159.6,319.2,Nancy Walker,Asia,13-07-2024,ComfortLiving Headphones,Electronics,159.6
T00969,C0149,P012,30-07-2024 8.34,3,478.8,159.6,478.8,Tina Wilson,Europe,21-01-2023,ComfortLiving Headphones,Electronics,159.6
T00176,C0164,P075,20-10-2024 16.20,1,497.76,497.76,497.76,Morgan Perez,Europe,01-06-2023,TechPro Textbook,Books,497.76
T00360,C0108,P075,29-05-2024 17.04,3,1493.28,497.76,1493.28,David Davis,South America,28-09-2022,TechPro Textbook,Books,497.76
T00367,C0161,P075,27-03-2024 7.31,2,995.52,497.76,995.52,Jessica Warren,Asia,14-03-2022,TechPro Textbook,Books,497.76
T00643,C0137,P075,21-05-2024 9.00,3,1493.28,497.76,1493.28,Robert Gardner,South America,09-04-2024,TechPro Textbook,Books,497.76
T00782,C0188,P075,27-08-2024 5.49,3,1493.28,497.76,1493.28,Anna Ball,South America,17-05-2022,TechPro Textbook,Books,497.76
T00805,C0038,P075,05-02-2024 18.18,3,1493.28,497.76,1493.28,Jeffrey Perkins,North America,16-04-2022,TechPro Textbook,Books,497.76
T00809,C0078,P075,09-12-2024 11.44,2,995.52,497.76,995.52,Julia Palmer,Asia,13-11-2024,TechPro Textbook,Books,497.76
T00866,C0065,P075,10-12-2024 1.50,3,1493.28,497.76,1493.28,Gerald Hines,North America,10-07-2024,TechPro Textbook,Books,497.76
T00876,C0044,P075,22-10-2024 2.45,2,995.52,497.76,995.52,Kenneth Alexander,Europe,10-07-2024,TechPro Textbook,Books,497.76
T00928,C0082,P075,06-09-2024 18.39,4,1991.04,497.76,1991.04,Aimee Taylor,South America,13-05-2022,TechPro Textbook,Books,497.76
T00177,C0099,P005,14-06-2024 8.41,3,1287.93,429.31,1287.93,Rodney Eaton,South America,29-01-2023,TechPro T-Shirt,Clothing,429.31
T00183,C0030,P005,24-08-2024 1.19,3,1287.93,429.31,1287.93,Mark Brock,North America,30-01-2024,TechPro T-Shirt,Clothing,429.31
T00437,C0143,P005,11-09-2024 20.41,4,1717.24,429.31,1717.24,Brian Parker,Asia,27-05-2024,TechPro T-Shirt,Clothing,429.31
T00468,C0061,P005,23-02-2024 5.08,2,858.62,429.31,858.62,Brandon Escobar,Europe,06-03-2023,TechPro T-Shirt,Clothing,429.31
T00483,C0194,P005,08-05-2024 22.54,3,1287.93,429.31,1287.93,Stacy Cook,North America,04-05-2024,TechPro T-Shirt,Clothing,429.31
T00767,C0045,P005,29-02-2024 3.49,3,1287.93,429.31,1287.93,Michael Williams,Asia,25-02-2022,TechPro T-Shirt,Clothing,429.31
T00855,C0107,P005,16-08-2024 19.51,3,1287.93,429.31,1287.93,Dana Cantrell,South America,07-02-2023,TechPro T-Shirt,Clothing,429.31
T00879,C0074,P005,20-01-2024 17.46,3,1287.93,429.31,1287.93,Jonathan Russo,Europe,27-05-2022,TechPro T-Shirt,Clothing,429.31
T00185,C0108,P028,07-03-2024 3.54,4,942.32,235.58,942.32,David Davis,South America,28-09-2022,HomeSense Desk Lamp,Home Decor,235.58
T00229,C0038,P028,29-06-2024 11.39,3,706.74,235.58,706.74,Jeffrey Perkins,North America,16-04-2022,HomeSense Desk Lamp,Home Decor,235.58
T00305,C0127,P028,18-01-2024 15.08,4,942.32,235.58,942.32,Kathryn Stevens,Europe,04-04-2024,HomeSense Desk Lamp,Home Decor,235.58
T00332,C0145,P028,04-02-2024 7.44,4,942.32,235.58,942.32,Wayne Stone,Asia,13-01-2023,HomeSense Desk Lamp,Home Decor,235.58
T00393,C0147,P028,28-05-2024 10.52,3,706.74,235.58,706.74,Hunter Fuller,South America,16-05-2022,HomeSense Desk Lamp,Home Decor,235.58
T00520,C0052,P028,20-04-2024 8.12,1,235.58,235.58,235.58,Stanley Aguirre,South America,20-02-2024,HomeSense Desk Lamp,Home Decor,235.58
T00527,C0110,P028,02-01-2024 19.11,4,942.32,235.58,942.32,Elizabeth Wells,Asia,21-09-2024,HomeSense Desk Lamp,Home Decor,235.58
T00582,C0177,P028,05-08-2024 22.39,2,471.16,235.58,471.16,Julia Kelly,Asia,01-06-2024,HomeSense Desk Lamp,Home Decor,235.58
T00736,C0195,P028,05-03-2024 10.46,4,942.32,235.58,942.32,Jeremy Mclaughlin,South America,17-09-2024,HomeSense Desk Lamp,Home Decor,235.58
T00756,C0028,P028,15-02-2024 4.29,3,706.74,235.58,706.74,Jennifer Pena,Asia,29-06-2024,HomeSense Desk Lamp,Home Decor,235.58
T00851,C0059,P028,13-02-2024 6.45,3,706.74,235.58,706.74,Mrs. Kimberly Wright,North America,07-04-2024,HomeSense Desk Lamp,Home Decor,235.58
T00915,C0163,P028,26-07-2024 15.47,3,706.74,235.58,706.74,Tiffany Cain,South America,08-06-2023,HomeSense Desk Lamp,Home Decor,235.58
T00196,C0104,P094,11-07-2024 17.39,2,894.68,447.34,894.68,Laura Bennett,South America,10-02-2022,HomeSense Cookware Set,Home Decor,447.34
T00370,C0143,P094,17-07-2024 8.52,3,1342.02,447.34,1342.02,Brian Parker,Asia,27-05-2024,HomeSense Cookware Set,Home Decor,447.34
T00508,C0057,P094,18-12-2024 11.46,3,1342.02,447.34,1342.02,Elizabeth Nguyen,Europe,27-07-2024,HomeSense Cookware Set,Home Decor,447.34
T00707,C0170,P094,27-05-2024 15.48,3,1342.02,447.34,1342.02,Logan Harris,Europe,13-09-2023,HomeSense Cookware Set,Home Decor,447.34
T00708,C0187,P094,12-02-2024 17.27,2,894.68,447.34,894.68,Kayla Kelly,South America,02-08-2024,HomeSense Cookware Set,Home Decor,447.34
T00730,C0008,P094,22-01-2024 19.40,2,894.68,447.34,894.68,David Li,North America,13-01-2024,HomeSense Cookware Set,Home Decor,447.34
T00733,C0059,P094,06-02-2024 22.06,1,447.34,447.34,447.34,Mrs. Kimberly Wright,North America,07-04-2024,HomeSense Cookware Set,Home Decor,447.34
T00912,C0148,P094,02-10-2024 16.00,4,1789.36,447.34,1789.36,Matthew Rogers,South America,16-04-2023,HomeSense Cookware Set,Home Decor,447.34
T00918,C0103,P094,20-08-2024 2.24,2,894.68,447.34,894.68,Jennifer Munoz,Europe,15-05-2022,HomeSense Cookware Set,Home Decor,447.34
T00966,C0154,P094,04-03-2024 5.11,2,894.68,447.34,894.68,Robert Sharp,North America,27-10-2024,HomeSense Cookware Set,Home Decor,447.34
T00974,C0143,P094,18-12-2024 17.13,3,1342.02,447.34,1342.02,Brian Parker,Asia,27-05-2024,HomeSense Cookware Set,Home Decor,447.34
T00205,C0152,P079,09-04-2024 9.14,4,1669.48,417.37,1669.48,Justin Evans,South America,19-04-2022,ActiveWear Rug,Home Decor,417.37
T00274,C0196,P079,28-08-2024 19.56,1,417.37,417.37,417.37,Laura Watts,Europe,07-06-2022,ActiveWear Rug,Home Decor,417.37
T00294,C0123,P079,23-08-2024 23.45,3,1252.11,417.37,1252.11,Jason Johnston,Asia,05-11-2023,ActiveWear Rug,Home Decor,417.37
T00409,C0138,P079,18-12-2024 4.06,4,1669.48,417.37,1669.48,Cynthia Clayton,Asia,01-11-2024,ActiveWear Rug,Home Decor,417.37
T00427,C0113,P079,05-02-2024 19.46,4,1669.48,417.37,1669.48,Joseph Ortiz Jr.,South America,17-06-2022,ActiveWear Rug,Home Decor,417.37
T00575,C0196,P079,15-12-2024 3.43,4,1669.48,417.37,1669.48,Laura Watts,Europe,07-06-2022,ActiveWear Rug,Home Decor,417.37
T00617,C0048,P079,14-01-2024 3.22,3,1252.11,417.37,1252.11,Matthew Park,South America,07-11-2024,ActiveWear Rug,Home Decor,417.37
T00626,C0199,P079,17-08-2024 12.06,2,834.74,417.37,834.74,Andrea Jenkins,Europe,03-12-2022,ActiveWear Rug,Home Decor,417.37
T00656,C0065,P079,13-09-2024 8.28,1,417.37,417.37,417.37,Gerald Hines,North America,10-07-2024,ActiveWear Rug,Home Decor,417.37
T00713,C0135,P079,22-01-2024 2.25,2,834.74,417.37,834.74,Toni Weaver,Europe,23-08-2022,ActiveWear Rug,Home Decor,417.37
